knot_id,preset_name,category,generation,k,g,G,pdg_mass_mev,mode,fit_method,N_geom,N_int_actual,A_K,A_ratio,a_nc_over_rc,closure_x_from_A,a_star_over_rc,status,closure_score,output_dir,backend_used,ideal_source,rows_written,postcheck_rows_written,scan_curve_rows_written,root_candidate_rows_written,best_found,robustness_summary_csv,plateau_diagnostics_csv,postcheck_csv,raw_scan_archive_csv,root_candidate_archive_csv
5:1:1,Muon,lepton,II,5.0,2,1,105.6583745,ideal,global,8000,4000,0.07930678971326921,0.9965985117719884,0.9982978071557547,0.9982978071557548,0.9982978071557547,stable,0.008508066760747446,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_1,local_cpp_scan,"ideal.txt (5:1:1, 233 modes, k_max=255)",68,40,96,68,True,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_1\robustness_summary_v10_3_ideal.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_1\plateau_mask_diagnostics_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_1\shiftfree_postcheck_v10_2.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_1\raw_scan_curve_archive_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_1\root_candidate_archive_v10_3.csv
5:1:2,Up Quark,quark,I,1.3884838272612348,1,1,2.4,ideal,global,8000,4000,0.07929961215832926,0.9965083159565081,0.9982526313296191,0.998252631329619,0.9982526313296191,stable,0.008733790054634816,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_2,local_cpp_scan,"ideal.txt (5:1:2, 241 modes, k_max=256)",68,40,96,68,True,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_2\robustness_summary_v10_3_ideal.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_2\plateau_mask_diagnostics_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_2\shiftfree_postcheck_v10_2.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_2\raw_scan_curve_archive_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\5_1_2\root_candidate_archive_v10_3.csv
7:1:1,Tau,lepton,III,7.0,3,2,1776.86,ideal,global,8000,4000,0.07919747471836762,0.9952248190323483,0.9976095523963011,0.9976095523963011,0.9976095523963011,stable,0.011946523778748386,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_1,local_cpp_scan,"ideal.txt (7:1:1, 222 modes, k_max=254)",60,36,96,60,True,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_1\robustness_summary_v10_3_ideal.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_1\plateau_mask_diagnostics_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_1\shiftfree_postcheck_v10_2.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_1\raw_scan_curve_archive_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_1\root_candidate_archive_v10_3.csv
6:1:1,Down Quark,quark,I,1.6895945723234767,1,1,4.8,ideal,global,8000,4000,0.07919292841329166,0.9951676884778379,0.9975809182606882,0.9975809182606882,0.9975809182606882,stable,0.012089556740097596,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\6_1_1,local_cpp_scan,"ideal.txt (6:1:1, 240 modes, k_max=256)",60,36,96,60,True,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\6_1_1\robustness_summary_v10_3_ideal.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\6_1_1\plateau_mask_diagnostics_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\6_1_1\shiftfree_postcheck_v10_2.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\6_1_1\raw_scan_curve_archive_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\6_1_1\root_candidate_archive_v10_3.csv
3:1:1,Electron,lepton,I,3.0,1,0,0.51099895,ideal,global,8000,2000,0.07917596219014739,0.994954484629881,0.9974740521085653,0.9974740521085654,0.9974740521085653,stable,0.01262335904442291,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\3_1_1,local_cpp_scan,"ideal.txt (3:1:1, 183 modes, k_max=250)",68,40,96,68,True,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\3_1_1\robustness_summary_v10_3_ideal.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\3_1_1\plateau_mask_diagnostics_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\3_1_1\shiftfree_postcheck_v10_2.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\3_1_1\raw_scan_curve_archive_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\3_1_1\root_candidate_archive_v10_3.csv
7:1:2,Strange Quark,quark,II,1.9445537065946898,1,1,104.0,ideal,global,8000,4000,0.07904503592088084,0.9933092166071222,0.9966489936818892,0.9966489936818891,0.9966489936818892,stable,0.01674380234721029,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_2,local_cpp_scan,"ideal.txt (7:1:2, 238 modes, k_max=255)",60,36,96,60,True,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_2\robustness_summary_v10_3_ideal.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_2\plateau_mask_diagnostics_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_2\shiftfree_postcheck_v10_2.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_2\raw_scan_curve_archive_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\7_1_2\root_candidate_archive_v10_3.csv
8:1:1,Charm Quark,quark,II,2.1697306797875826,1,2,1270.0,ideal,global,8000,4000,0.07897258533882423,0.9923987757417728,0.9961921379642448,0.9961921379642448,0.9961921379642448,stable,0.01902481036549286,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\8_1_1,local_cpp_scan,"ideal.txt (8:1:1, 253 modes, k_max=255)",60,36,96,60,True,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\8_1_1\robustness_summary_v10_3_ideal.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\8_1_1\plateau_mask_diagnostics_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\8_1_1\shiftfree_postcheck_v10_2.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\8_1_1\raw_scan_curve_archive_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\8_1_1\root_candidate_archive_v10_3.csv
9:1:2,Bottom Quark,quark,III,2.3736287805619636,1,2,4180.0,ideal,global,8000,4000,0.07853304053324421,0.9868752928132378,0.9934159716922403,0.9934159716922403,0.9934159716922402,stable,0.032876792110041464,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\9_1_2,local_cpp_scan,"ideal.txt (9:1:2, 245 modes, k_max=256)",56,32,96,56,True,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\9_1_2\robustness_summary_v10_3_ideal.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\9_1_2\plateau_mask_diagnostics_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\9_1_2\shiftfree_postcheck_v10_2.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\9_1_2\raw_scan_curve_archive_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\9_1_2\root_candidate_archive_v10_3.csv
10:1:1,Top Quark,quark,III,2.5613397635217585,1,2,171200.0,ideal,global,8000,4000,0.07797844407154088,0.9799060281340615,0.9899020295635633,0.9899020295635632,0.9899020295635633,drift,0.05038788317524867,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\10_1_1,local_cpp_scan,"ideal.txt (10:1:1, 240 modes, k_max=253)",56,32,96,56,True,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\10_1_1\robustness_summary_v10_3_ideal.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\10_1_1\plateau_mask_diagnostics_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\10_1_1\shiftfree_postcheck_v10_2.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\10_1_1\raw_scan_curve_archive_v10_3.csv,C:\workspace\projects\SSTcore\trefoil_closure\exports\sst_knot_v10_3_gui_run\10_1_1\root_candidate_archive_v10_3.csv
